STR;01/12/2021;0801056325;53100000;Vte comptoir 01/12/2021;50,549999999999997;0
STR;01/12/2021;0801056337;53100000;Vte comptoir 01/12/2021;0;12
STR;01/12/2021;0804022504;53100000;Vte comptoir 01/12/2021;0;0,25
STR;01/12/2021;0804022519;53100000;Vte comptoir 01/12/2021;0;0,5
STR;01/12/2021;0804022547;53100000;Vte comptoir 01/12/2021;0;0,10000000000000001
STR;01/12/2021;0804022491;53100000;Vte comptoir 01/12/2021;0;5
STR;01/12/2021;0801056316;53100000;Vte comptoir 01/12/2021;0;15,1
STR;01/12/2021;0801056273;53100000;Vte comptoir 01/12/2021;50,049999999999997;0
STR;01/12/2021;0801056233;53300000;Vte comptoir 01/12/2021;8,8000000000000007;0
STR;01/12/2021;0804022542;53300000;Vte comptoir 01/12/2021;6,9000000000000004;0
STR;01/12/2021;0801056293;53300000;Vte comptoir 01/12/2021;41,299999999999997;0
STR;01/12/2021;0804022534;53300000;Vte comptoir 01/12/2021;27,899999999999999;0
STR;01/12/2021;0801056326;53300000;Vte comptoir 01/12/2021;50,399999999999999;0
STR;01/12/2021;0804022552;53300000;Vte comptoir 01/12/2021;24,030000000000001;0
STR;01/12/2021;0801056287;53300000;Vte comptoir 01/12/2021;34,899999999999999;0
STR;01/12/2021;0801056228;53300000;Vte comptoir 01/12/2021;18;0
STR;01/12/2021;0804022474;53300000;Vte comptoir 01/12/2021;23,5;0
STR;01/12/2021;0801056195;53300000;Vte comptoir 01/12/2021;20,399999999999999;0
STR;01/12/2021;0804022484;53300000;Vte comptoir 01/12/2021;9,0500000000000007;0
STR;01/12/2021;0804022471;53300000;Vte comptoir 01/12/2021;5,8499999999999996;0
STR;01/12/2021;0801056217;53300000;Vte comptoir 01/12/2021;75,349999999999994;0
STR;01/12/2021;0804022511;53300000;Vte comptoir 01/12/2021;23,899999999999999;0
STR;01/12/2021;0804022537;53300000;Vte comptoir 01/12/2021;83,680000000000007;0
STR;01/12/2021;0801056174;53300000;Vte comptoir 01/12/2021;39,899999999999999;0
STR;01/12/2021;0801056243;53300000;Vte comptoir 01/12/2021;5,7999999999999998;0
STR;01/12/2021;0801056201;53300000;Vte comptoir 01/12/2021;1,95;0
STR;01/12/2021;0801056328;53300000;Vte comptoir 01/12/2021;4,2999999999999998;0
STR;01/12/2021;0801056257;53300000;Vte comptoir 01/12/2021;53,850000000000001;0
STR;01/12/2021;0801056320;53300000;Vte comptoir 01/12/2021;137,90000000000001;0
STR;01/12/2021;0801056313;53300000;Vte comptoir 01/12/2021;8,5;0
STR;01/12/2021;0804022490;53300000;Vte comptoir 01/12/2021;7,9000000000000004;0
STR;01/12/2021;0801056284;53300000;Vte comptoir 01/12/2021;30;0
STR;01/12/2021;0801056323;53300000;Vte comptoir 01/12/2021;7,25;0
STR;01/12/2021;0801056258;53300000;Vte comptoir 01/12/2021;18,199999999999999;0
STR;01/12/2021;0801056253;53300000;Vte comptoir 01/12/2021;14,6;0
STR;01/12/2021;0801056314;53300000;Vte comptoir 01/12/2021;5,5;0
STR;01/12/2021;0801056259;53300000;Vte comptoir 01/12/2021;15;0
STR;01/12/2021;0801056178;53300000;Vte comptoir 01/12/2021;6,5;0
STR;01/12/2021;0804022531;53300000;Vte comptoir 01/12/2021;40,149999999999999;0
STR;01/12/2021;0801056317;53300000;Vte comptoir 01/12/2021;29,850000000000001;0
STR;01/12/2021;0801056345;53300000;Vte comptoir 01/12/2021;28,800000000000001;0
STR;01/12/2021;0801056297;53300000;Vte comptoir 01/12/2021;75,200000000000003;0
STR;01/12/2021;0801056205;53300000;Vte comptoir 01/12/2021;3,8999999999999999;0
STR;01/12/2021;0801056262;53300000;Vte comptoir 01/12/2021;8,4000000000000004;0
STR;01/12/2021;0804022495;53300000;Vte comptoir 01/12/2021;28,350000000000001;0
STR;01/12/2021;0801056235;53300000;Vte comptoir 01/12/2021;12,9;0
STR;01/12/2021;0801056267;53300000;Vte comptoir 01/12/2021;20,850000000000001;0
STR;01/12/2021;0801056248;53300000;Vte comptoir 01/12/2021;14,199999999999999;0
STR;01/12/2021;0801056269;53300000;Vte comptoir 01/12/2021;5,9000000000000004;0
STR;01/12/2021;0801056247;53300000;Vte comptoir 01/12/2021;88,349999999999994;0
STR;01/12/2021;0801056204;53300000;Vte comptoir 01/12/2021;12,6;0
STR;01/12/2021;0804022512;53300000;Vte comptoir 01/12/2021;36,75;0
STR;01/12/2021;0801056300;53300000;Vte comptoir 01/12/2021;25,199999999999999;0
STR;01/12/2021;0801056331;53300000;Vte comptoir 01/12/2021;33,200000000000003;0
STR;01/12/2021;0801056189;53300000;Vte comptoir 01/12/2021;40,950000000000003;0
STR;01/12/2021;0801056340;53300000;Vte comptoir 01/12/2021;46,829999999999998;0
STR;01/12/2021;0804022541;53300000;Vte comptoir 01/12/2021;53,75;0
STR;01/12/2021;0801056305;53300000;Vte comptoir 01/12/2021;33,799999999999997;0
STR;01/12/2021;0801056199;53300000;Vte comptoir 01/12/2021;11,199999999999999;0
STR;01/12/2021;0801056268;53300000;Vte comptoir 01/12/2021;25,800000000000001;0
STR;01/12/2021;0804022509;53300000;Vte comptoir 01/12/2021;15;0
STR;01/12/2021;0801056244;53300000;Vte comptoir 01/12/2021;7,2000000000000002;0
STR;01/12/2021;0804022469;53300000;Vte comptoir 01/12/2021;53,5;0
STR;01/12/2021;0801056303;53300000;Vte comptoir 01/12/2021;24,030000000000001;0
STR;01/12/2021;0804022457;53300000;Vte comptoir 01/12/2021;40,5;0
STR;01/12/2021;0804022520;53300000;Vte comptoir 01/12/2021;69,299999999999997;0
STR;01/12/2021;0801056249;53300000;Vte comptoir 01/12/2021;15;0
STR;01/12/2021;0804022475;53300000;Vte comptoir 01/12/2021;3,8999999999999999;0
STR;01/12/2021;0801056319;53300000;Vte comptoir 01/12/2021;14,5;0
STR;01/12/2021;0804022488;53300000;Vte comptoir 01/12/2021;52,200000000000003;0
STR;01/12/2021;0801056330;53300000;Vte comptoir 01/12/2021;13,85;0
STR;01/12/2021;0804022486;53300000;Vte comptoir 01/12/2021;11,15;0
STR;01/12/2021;0804022524;53300000;Vte comptoir 01/12/2021;23,850000000000001;0
STR;01/12/2021;0804022501;53300000;Vte comptoir 01/12/2021;40,600000000000001;0
STR;01/12/2021;0804022498;53300000;Vte comptoir 01/12/2021;8,6999999999999993;0
STR;01/12/2021;0804022521;53300000;Vte comptoir 01/12/2021;10,5;0
STR;01/12/2021;0804022517;53300000;Vte comptoir 01/12/2021;16,5;0
STR;01/12/2021;0804022503;53300000;Vte comptoir 01/12/2021;32,200000000000003;0
STR;01/12/2021;0801056238;53300000;Vte comptoir 01/12/2021;23,800000000000001;0
STR;01/12/2021;0804022465;53300000;Vte comptoir 01/12/2021;13,300000000000001;0
STR;01/12/2021;0801056187;53300000;Vte comptoir 01/12/2021;68,599999999999994;0
STR;01/12/2021;0804022458;53300000;Vte comptoir 01/12/2021;39,200000000000003;0
STR;01/12/2021;0801056343;53300000;Vte comptoir 01/12/2021;6;0
STR;01/12/2021;0801056291;53300000;Vte comptoir 01/12/2021;7,4000000000000004;0
STR;01/12/2021;0801056308;53300000;Vte comptoir 01/12/2021;8,6500000000000004;0
STR;01/12/2021;0801056209;53300000;Vte comptoir 01/12/2021;21,699999999999999;0
STR;01/12/2021;0801056304;53300000;Vte comptoir 01/12/2021;30,93;0
STR;01/12/2021;0804022463;53300000;Vte comptoir 01/12/2021;18,100000000000001;0
STR;01/12/2021;0804022493;53300000;Vte comptoir 01/12/2021;23;0
STR;01/12/2021;0801056197;53300000;Vte comptoir 01/12/2021;10,800000000000001;0
STR;01/12/2021;0801056321;53300000;Vte comptoir 01/12/2021;22,850000000000001;0
STR;01/12/2021;0801056188;53300000;Vte comptoir 01/12/2021;21,800000000000001;0
STR;01/12/2021;0801056344;53300000;Vte comptoir 01/12/2021;157,05000000000001;0
STR;01/12/2021;0804022464;53300000;Vte comptoir 01/12/2021;9,4000000000000004;0
STR;01/12/2021;0801056230;53300000;Vte comptoir 01/12/2021;20,75;0
STR;01/12/2021;0804022476;53300000;Vte comptoir 01/12/2021;6,4000000000000004;0
STR;01/12/2021;0801056322;53300000;Vte comptoir 01/12/2021;10,199999999999999;0
STR;01/12/2021;0804022529;53300000;Vte comptoir 01/12/2021;9,9499999999999993;0
STR;01/12/2021;0804022496;53300000;Vte comptoir 01/12/2021;34,799999999999997;0
STR;01/12/2021;0804022461;53300000;Vte comptoir 01/12/2021;8,4000000000000004;0
STR;01/12/2021;0801056329;53300000;Vte comptoir 01/12/2021;5,9000000000000004;0
STR;01/12/2021;0801056200;53300000;Vte comptoir 01/12/2021;42,399999999999999;0
STR;01/12/2021;0804022499;53300000;Vte comptoir 01/12/2021;25;0
STR;01/12/2021;0804022545;53300000;Vte comptoir 01/12/2021;17,199999999999999;0
STR;01/12/2021;0801056227;53300000;Vte comptoir 01/12/2021;33,5;0
STR;01/12/2021;0804022485;53300000;Vte comptoir 01/12/2021;15,15;0
STR;01/12/2021;0801056311;53300000;Vte comptoir 01/12/2021;30,699999999999999;0
STR;01/12/2021;0804022535;53300000;Vte comptoir 01/12/2021;39;0
STR;01/12/2021;0804022522;53300000;Vte comptoir 01/12/2021;38,200000000000003;0
STR;01/12/2021;0801056220;53300000;Vte comptoir 01/12/2021;35,700000000000003;0
STR;01/12/2021;0801056210;53300000;Vte comptoir 01/12/2021;57,049999999999997;0
STR;01/12/2021;0801056211;53300000;Vte comptoir 01/12/2021;22,800000000000001;0
STR;01/12/2021;0801056276;53300000;Vte comptoir 01/12/2021;17,600000000000001;0
STR;01/12/2021;0801056236;53300000;Vte comptoir 01/12/2021;14,300000000000001;0
STR;01/12/2021;0801056278;53300000;Vte comptoir 01/12/2021;12,5;0
STR;01/12/2021;0804022515;53300000;Vte comptoir 01/12/2021;14,800000000000001;0
STR;01/12/2021;0801056324;53300000;Vte comptoir 01/12/2021;20,199999999999999;0
STR;01/12/2021;0804022551;53300000;Vte comptoir 01/12/2021;24,300000000000001;0
STR;01/12/2021;0801056229;53300000;Vte comptoir 01/12/2021;19,350000000000001;0
STR;01/12/2021;0804022478;53300000;Vte comptoir 01/12/2021;29,949999999999999;0
STR;01/12/2021;0801056334;53300000;Vte comptoir 01/12/2021;22,600000000000001;0
STR;01/12/2021;0801056332;53300000;Vte comptoir 01/12/2021;19,899999999999999;0
STR;01/12/2021;0801056206;53300000;Vte comptoir 01/12/2021;20,5;0
STR;01/12/2021;0801056192;53300000;Vte comptoir 01/12/2021;34,899999999999999;0
STR;01/12/2021;0801056183;53300000;Vte comptoir 01/12/2021;28,699999999999999;0
STR;01/12/2021;0801056242;53300000;Vte comptoir 01/12/2021;11,800000000000001;0
STR;01/12/2021;0801056170;53300000;Vte comptoir 01/12/2021;24,5;0
STR;01/12/2021;0801056286;53300000;Vte comptoir 01/12/2021;27,149999999999999;0
STR;01/12/2021;0804022516;53300000;Vte comptoir 01/12/2021;5,1500000000000004;0
STR;01/12/2021;0801056182;53300000;Vte comptoir 01/12/2021;26,399999999999999;0
STR;01/12/2021;0801056342;53300000;Vte comptoir 01/12/2021;9,1999999999999993;0
STR;01/12/2021;0801056274;53300000;Vte comptoir 01/12/2021;6,7000000000000002;0
STR;01/12/2021;0801056283;53300000;Vte comptoir 01/12/2021;11,4;0
STR;01/12/2021;0801056336;53300000;Vte comptoir 01/12/2021;14,9;0
STR;01/12/2021;0804022514;53300000;Vte comptoir 01/12/2021;12,35;0
STR;01/12/2021;0801056295;53300000;Vte comptoir 01/12/2021;0,69999999999999996;0
STR;01/12/2021;0801056184;53300000;Vte comptoir 01/12/2021;22,699999999999999;0
STR;01/12/2021;0801056318;53300000;Vte comptoir 01/12/2021;47,5;0
STR;01/12/2021;0804022532;53300000;Vte comptoir 01/12/2021;11,699999999999999;0
STR;01/12/2021;0801056222;53300000;Vte comptoir 01/12/2021;20,199999999999999;0
STR;01/12/2021;0801056290;53300000;Vte comptoir 01/12/2021;30,100000000000001;0
STR;01/12/2021;0804022507;53300000;Vte comptoir 01/12/2021;23,050000000000001;0
STR;01/12/2021;0801056191;53300000;Vte comptoir 01/12/2021;28,199999999999999;0
STR;01/12/2021;0801056241;53300000;Vte comptoir 01/12/2021;16,75;0
STR;01/12/2021;0801056185;53300000;Vte comptoir 01/12/2021;18,5;0
STR;01/12/2021;0801056279;53300000;Vte comptoir 01/12/2021;6,7999999999999998;0
STR;01/12/2021;0804022459;53300000;Vte comptoir 01/12/2021;63,700000000000003;0
STR;01/12/2021;0804022528;53300000;Vte comptoir 01/12/2021;10,4;0
STR;01/12/2021;0801056177;53300000;Vte comptoir 01/12/2021;37,030000000000001;0
STR;01/12/2021;0801056335;53300000;Vte comptoir 01/12/2021;3,8999999999999999;0
STR;01/12/2021;0804022460;53300000;Vte comptoir 01/12/2021;28,350000000000001;0
STR;01/12/2021;0801056176;53300000;Vte comptoir 01/12/2021;26;0
