G;FAC;FACAZS210100011;LIP;VTE;20210131;;EUR
D;1;1;LIP;;707004;;FACTURATION PRINTEMPS LILLE 01/21;-1;162919.79;EUR
D;1;2;LIP;;707004;;FACTURATION PRINTEMPS LILLE 01/21;-1;162919.79;EUR
A;1;AX1;1502;AX2;;AX3;LIP;;;;;;;;;;;;;0;162919.79
D;2;1;LIP;;709004;;FACTURATION PRINTEMPS LILLE 01/21;1;13848.18;EUR
D;2;2;LIP;;709004;;FACTURATION PRINTEMPS LILLE 01/21;1;13848.18;EUR
A;1;AX1;1502;AX2;;AX3;LIP;;;;;;;;;;;;;0;13848.18
D;3;1;LIP;;445713;;FACTURATION PRINTEMPS LILLE 01/21;-1;29814.32;EUR
D;4;1;LIP;C1;411000;PRINTEMPS;FACTURATION PRINTEMPS LILLE 01/21;1;178885.93;EUR
